season,player_name,team,role,is_overseas,base_price_cr,price_cr,acquisition,ball_name,match_method,matches_played,runs,balls_faced,fours,sixes,dismissals,runs_conceded,balls_bowled,wickets,strike_rate,economy,played
2023,Anuj Rawat,RCB,Wicketkeeper,False,,3.4,retained,Anuj Rawat,exact,7.0,91.0,71.0,6.0,4.0,3.0,0.0,0.0,0.0,128.2,,True
2023,Rahul Chahar,PBKS,Bowler,False,,5.25,retained,RD Chahar,surname+initial,14.0,0.0,9.0,0.0,0.0,2.0,385.0,298.0,8.0,0.0,7.75,True
2023,Yuzvendra Chahal,RR,Bowler,False,,6.5,retained,YS Chahal,surname+initial,14.0,0.0,0.0,0.0,0.0,0.0,432.0,317.0,21.0,,8.18,True
2023,Umesh Yadav,KKR,Bowler,False,,2.0,retained,UT Yadav,surname+initial,8.0,19.0,18.0,1.0,0.0,2.0,189.0,114.0,1.0,105.6,9.95,True
2023,Mark Wood,LSG,Bowler,True,,7.5,retained,MA Wood,surname+initial,4.0,11.0,5.0,1.0,1.0,1.0,130.0,96.0,11.0,220.0,8.12,True
2023,Jitesh Sharma,PBKS,Wicketkeeper,False,,0.2,retained,,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Nathan Ellis,PBKS,Bowler,True,,0.75,retained,NT Ellis,surname+initial,10.0,1.0,7.0,0.0,0.0,2.0,339.0,228.0,13.0,14.3,8.92,True
2023,Prabhsimran Singh,PBKS,Wicketkeeper,False,,0.6,retained,Pankaj Singh,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Ramandeep Singh,MI,Batter,False,,0.2,retained,Ramandeep Singh,exact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Mustafizur Rahman,DC,Bowler,True,,2.0,retained,Mustafizur Rahman,exact,2.0,1.0,1.0,0.0,0.0,0.0,79.0,42.0,1.0,100.0,11.29,True
2023,Suyash Prabhudessai,RCB,Batter,False,,0.3,retained,SS Prabhudessai,surname+initial,4.0,35.0,29.0,1.0,2.0,4.0,0.0,0.0,0.0,120.7,,True
2023,Tushar Deshpande,CSK,Bowler,False,,0.2,retained,TU Deshpande,surname+initial,16.0,0.0,1.0,0.0,0.0,0.0,563.0,342.0,21.0,0.0,9.88,True
2023,Avesh Khan,LSG,Bowler,False,,10.0,retained,Avesh Khan,exact,9.0,0.0,1.0,0.0,0.0,0.0,283.0,174.0,8.0,0.0,9.76,True
2023,Ravisrinivasan Sai Kishore,GT,Bowler,False,,3.0,retained,R Sai Kishore,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Glenn Phillips,SRH,Wicketkeeper,True,,1.5,retained,GD Phillips,surname+initial,5.0,39.0,22.0,2.0,4.0,5.0,20.0,18.0,1.0,177.3,6.67,True
2023,Mitchell Santner,CSK,All-Rounder,True,,1.9,retained,MJ Santner,surname+initial,3.0,2.0,4.0,0.0,0.0,0.0,81.0,72.0,3.0,50.0,6.75,True
2023,Ayush Badoni,LSG,All-Rounder,False,,0.2,retained,A Badoni,surname+initial,12.0,238.0,172.0,13.0,12.0,10.0,0.0,1.0,0.0,138.4,0.0,True
2023,Rishi Dhawan,PBKS,All-Rounder,False,,0.55,retained,R Dhawan,surname+initial,5.0,20.0,12.0,1.0,1.0,2.0,60.0,42.0,1.0,166.7,8.57,True
2023,Tim Southee,KKR,Bowler,True,,1.5,retained,TG Southee,surname+initial,2.0,0.0,0.0,0.0,0.0,0.0,79.0,36.0,2.0,,13.17,True
2023,Jofra Archer,MI,Bowler,True,,8.0,retained,JC Archer,surname+initial,5.0,4.0,4.0,0.0,0.0,0.0,190.0,120.0,2.0,100.0,9.5,True
2023,Alzarri Joseph,GT,Bowler,True,,2.4,retained,AS Joseph,surname+initial,7.0,7.0,12.0,1.0,0.0,0.0,225.0,144.0,7.0,58.3,9.38,True
2023,Rovman Powell,DC,Batter,True,,2.8,retained,R Powell,surname+initial,3.0,7.0,9.0,1.0,0.0,3.0,18.0,12.0,1.0,77.8,9.0,True
2023,Bhanuka Rajapaksa,PBKS,Batter,True,,0.5,retained,PBB Rajapaksa,manual,4.0,71.0,62.0,6.0,2.0,4.0,0.0,0.0,0.0,114.5,,True
2023,Devon Conway,CSK,Batter,True,,1.0,retained,DP Conway,surname+initial,15.0,672.0,481.0,77.0,18.0,13.0,0.0,0.0,0.0,139.7,,True
2023,Prashant Solanki,CSK,Bowler,False,,1.2,retained,PH Solanki,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Finn Allen,RCB,Wicketkeeper,True,,0.8,retained,,manual_no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Mayank Yadav,LSG,Bowler,False,,0.2,retained,MP Yadav,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Pradeep Sangwan,GT,Bowler,False,,0.2,retained,PJ Sangwan,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Mohsin Khan,LSG,Bowler,False,,0.2,retained,Mohsin Khan,exact,4.0,0.0,7.0,0.0,0.0,1.0,107.0,60.0,3.0,0.0,10.7,True
2023,Simarjeet Singh,CSK,Bowler,False,,0.2,retained,Simarjeet Singh,exact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,T Natarajan,SRH,Bowler,False,,4.0,retained,T Natarajan,exact,12.0,0.0,0.0,0.0,0.0,0.0,410.0,270.0,10.0,,9.11,True
2023,Kuldeep Sen,RR,Bowler,False,,0.2,retained,KR Sen,surname+initial,2.0,0.0,0.0,0.0,0.0,0.0,28.0,18.0,0.0,,9.33,True
2023,Kartik Tyagi,SRH,Bowler,False,,4.0,retained,Kartik Tyagi,exact,3.0,0.0,0.0,0.0,0.0,0.0,92.0,37.0,1.0,,14.92,True
2023,Bhuvneshwar Kumar,SRH,Bowler,False,,4.2,retained,B Kumar,surname+initial,14.0,42.0,47.0,4.0,0.0,3.0,425.0,306.0,16.0,89.4,8.33,True
2023,Prasidh Krishna,RR,Bowler,False,,10.0,retained,M Prasidh Krishna,last_name_unique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Noor Ahmad,GT,Bowler,True,,0.3,retained,Noor Ahmad,exact,13.0,8.0,9.0,1.0,0.0,2.0,369.0,283.0,16.0,88.9,7.82,True
2023,Josh Hazlewood,RCB,Bowler,True,,7.75,retained,JR Hazlewood,surname+initial,3.0,1.0,2.0,0.0,0.0,0.0,76.0,54.0,3.0,50.0,8.44,True
2023,Yash Dayal,GT,Bowler,False,,3.2,retained,Yash Dayal,exact,5.0,0.0,0.0,0.0,0.0,0.0,165.0,84.0,2.0,,11.79,True
2023,KC Cariappa,RR,Bowler,False,,0.3,retained,KC Cariappa,exact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Tilak Varma,MI,Batter,False,,1.7,retained,Tilak Varma,exact,11.0,343.0,209.0,26.0,23.0,8.0,7.0,6.0,0.0,164.1,7.0,True
2023,Anukul Roy,KKR,All-Rounder,False,,0.2,retained,AS Roy,surname+initial,4.0,23.0,19.0,3.0,0.0,2.0,65.0,48.0,3.0,121.1,8.12,True
2023,Deepak Chahar,CSK,Bowler,False,,14.0,retained,DL Chahar,surname+initial,10.0,1.0,2.0,0.0,0.0,0.0,297.0,204.0,13.0,50.0,8.74,True
2023,Ripal Patel,DC,All-Rounder,False,,0.2,retained,RV Patel,surname+initial,4.0,49.0,43.0,3.0,1.0,3.0,0.0,0.0,0.0,114.0,,True
2023,Matthew Wade,GT,Wicketkeeper,True,,2.4,retained,MS Wade,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Wriddhiman Saha,GT,Wicketkeeper,False,,1.9,retained,WP Saha,surname+initial,17.0,371.0,287.0,47.0,8.0,16.0,0.0,0.0,0.0,129.3,,True
2023,Vicky Ostwal,DC,All-Rounder,False,,0.2,retained,,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Ambati Rayudu,CSK,Wicketkeeper,False,,6.75,retained,AT Rayudu,surname+initial,12.0,158.0,113.0,10.0,9.0,10.0,0.0,0.0,0.0,139.8,,True
2023,Darshan Nalkande,GT,Bowler,False,,0.2,retained,DG Nalkande,surname+initial,1.0,0.0,1.0,0.0,0.0,1.0,44.0,24.0,1.0,0.0,11.0,True
2023,Ishan Kishan,MI,Wicketkeeper,False,,15.25,retained,Ishan Kishan,exact,15.0,454.0,318.0,54.0,18.0,15.0,0.0,0.0,0.0,142.8,,True
2023,Mahipal Lomror,RCB,All-Rounder,False,,0.95,retained,MK Lomror,surname+initial,10.0,135.0,97.0,9.0,8.0,8.0,17.0,12.0,0.0,139.2,8.5,True
2023,Dinesh Karthik,RCB,Wicketkeeper,False,,5.5,retained,KD Karthik,manual,13.0,140.0,104.0,13.0,5.0,12.0,0.0,0.0,0.0,134.6,,True
2023,Rajvardhan Hangargekar,CSK,Bowler,False,,1.5,retained,RS Hangargekar,surname+initial,2.0,0.0,0.0,0.0,0.0,0.0,60.0,36.0,3.0,,10.0,True
2023,Jonny Bairstow,PBKS,Wicketkeeper,True,,6.75,retained,JM Bairstow,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Washington Sundar,SRH,All-Rounder,False,,8.75,retained,Washington Sundar,exact,7.0,60.0,60.0,6.0,0.0,4.0,146.0,106.0,3.0,100.0,8.26,True
2023,Raj Bawa,PBKS,Bowler,False,,2.0,retained,RA Bawa,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Manan Vohra,LSG,Batter,False,,0.2,retained,M Vohra,surname+initial,1.0,10.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,90.9,,True
2023,Nitish Rana,KKR,All-Rounder,False,,8.0,retained,N Rana,surname+initial,14.0,413.0,293.0,39.0,20.0,13.0,75.0,53.0,3.0,141.0,8.49,True
2023,Rinku Singh,KKR,Batter,False,,0.55,retained,RK Singh,manual,14.0,474.0,317.0,31.0,29.0,8.0,0.0,0.0,0.0,149.5,,True
2023,Harshal Patel,RCB,Bowler,False,,10.75,retained,HV Patel,surname+initial,13.0,6.0,6.0,0.0,1.0,2.0,453.0,283.0,14.0,100.0,9.6,True
2023,Krunal Pandya,LSG,All-Rounder,False,,8.25,retained,KH Pandya,surname+initial,15.0,188.0,165.0,15.0,6.0,11.0,313.0,252.0,9.0,113.9,7.45,True
2023,Maheesh Theekshana,CSK,Bowler,True,,0.7,retained,M Theekshana,surname+initial,13.0,0.0,0.0,0.0,0.0,0.0,392.0,294.0,11.0,,8.0,True
2023,Mitchell Marsh,DC,All-Rounder,True,,6.5,retained,MR Marsh,surname+initial,9.0,128.0,97.0,11.0,7.0,9.0,170.0,121.0,12.0,132.0,8.43,True
2023,Karn Sharma,RCB,Bowler,False,,0.5,retained,KV Sharma,manual,7.0,3.0,5.0,0.0,0.0,2.0,223.0,129.0,10.0,60.0,10.37,True
2023,Chetan Sakariya,DC,Bowler,False,,4.2,retained,C Sakariya,surname+initial,2.0,4.0,6.0,1.0,0.0,1.0,89.0,48.0,3.0,66.7,11.12,True
2023,Navdeep Saini,RR,Bowler,False,,2.6,retained,Navdeep Saini,exact,1.0,0.0,0.0,0.0,0.0,0.0,40.0,24.0,3.0,,10.0,True
2023,Lungi Ngidi,DC,Bowler,True,,0.5,retained,L Ngidi,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Khaleel Ahmed,DC,Bowler,False,,5.25,retained,KK Ahmed,surname+initial,9.0,0.0,0.0,0.0,0.0,0.0,301.0,198.0,9.0,,9.12,True
2023,Jayant Yadav,GT,All-Rounder,False,,1.7,retained,J Yadav,surname+initial,1.0,0.0,0.0,0.0,0.0,0.0,26.0,24.0,0.0,,6.5,True
2023,Vijay Shankar,GT,All-Rounder,False,,1.4,retained,V Shankar,surname+initial,10.0,301.0,188.0,27.0,15.0,8.0,0.0,0.0,0.0,160.1,,True
2023,Liam Livingstone,PBKS,All-Rounder,True,,11.5,retained,LS Livingstone,surname+initial,9.0,279.0,171.0,20.0,19.0,8.0,94.0,42.0,2.0,163.2,13.43,True
2023,David Willey,RCB,All-Rounder,True,,2.0,retained,DJ Willey,surname+initial,4.0,35.0,32.0,4.0,0.0,0.0,105.0,90.0,3.0,109.4,7.0,True
2023,Marco Jansen,SRH,All-Rounder,True,,4.2,retained,M Jansen,surname+initial,8.0,39.0,43.0,4.0,0.0,3.0,266.0,163.0,10.0,90.7,9.79,True
2023,Krishnappa Gowtham,LSG,All-Rounder,False,,0.9,retained,K Gowtham,surname+initial,7.0,61.0,37.0,2.0,5.0,4.0,118.0,96.0,3.0,164.9,7.38,True
2023,Karan Sharma,LSG,All-Rounder,False,,0.2,retained,,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Shivam Dube,CSK,All-Rounder,False,,4.0,retained,S Dube,surname+initial,14.0,418.0,264.0,12.0,35.0,11.0,0.0,0.0,0.0,158.3,,True
2023,Mohd Arshad Khan,MI,Bowler,False,,0.2,retained,,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Lalit Yadav,DC,All-Rounder,False,,0.65,retained,Lalit Yadav,exact,6.0,66.0,59.0,8.0,0.0,5.0,118.0,78.0,2.0,111.9,9.08,True
2023,Baltej Singh,PBKS,All-Rounder,False,,0.2,retained,,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Aiden Markram,SRH,Batter,True,,2.6,retained,AK Markram,surname+initial,13.0,248.0,197.0,18.0,8.0,11.0,70.0,49.0,1.0,125.9,8.57,True
2023,Kyle Mayers,LSG,All-Rounder,True,,0.5,retained,KR Mayers,surname+initial,13.0,379.0,263.0,38.0,22.0,13.0,59.0,42.0,0.0,144.1,8.43,True
2023,Arjun Tendulkar,MI,All-Rounder,False,,0.3,retained,Arjun Tendulkar,exact,4.0,13.0,9.0,0.0,1.0,1.0,92.0,59.0,3.0,144.4,9.36,True
2023,Hrithik Shokeen,MI,All-Rounder,False,,0.2,retained,HR Shokeen,surname+initial,8.0,23.0,17.0,4.0,0.0,1.0,187.0,114.0,3.0,135.3,9.84,True
2023,Kuldip Yadav,RR,Bowler,False,,0.2,retained,,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Wanindu Hasaranga,RCB,All-Rounder,True,,10.75,retained,PWH de Silva,manual,8.0,33.0,28.0,3.0,0.0,2.0,258.0,174.0,9.0,117.9,8.9,True
2023,Devdutt Padikkal,RR,Batter,False,,7.75,retained,D Padikkal,surname+initial,11.0,261.0,200.0,31.0,6.0,10.0,0.0,0.0,0.0,130.5,,True
2023,David Miller,GT,Batter,True,,3.0,retained,DA Miller,surname+initial,13.0,259.0,178.0,18.0,13.0,8.0,0.0,0.0,0.0,145.5,,True
2023,Shimron Hetmyer,RR,Batter,True,,8.5,retained,SO Hetmyer,surname+initial,13.0,299.0,197.0,12.0,23.0,8.0,0.0,0.0,0.0,151.8,,True
2023,David Warner,DC,Batter,True,,6.25,retained,DA Warner,surname+initial,14.0,516.0,392.0,69.0,10.0,14.0,0.0,0.0,0.0,131.6,,True
2023,Mohammed Shami,GT,Bowler,False,,6.25,retained,Mohammed Shami,exact,17.0,5.0,6.0,1.0,0.0,2.0,521.0,391.0,28.0,83.3,7.99,True
2023,Kagiso Rabada,PBKS,Bowler,True,,9.25,retained,K Rabada,surname+initial,6.0,0.0,2.0,0.0,0.0,1.0,231.0,139.0,7.0,0.0,9.97,True
2023,Shreyas Iyer,KKR,Batter,False,,12.25,retained,SS Iyer,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Faf du Plessis,RCB,Batter,True,,7.0,retained,F du Plessis,surname+initial,14.0,730.0,475.0,60.0,36.0,13.0,0.0,0.0,0.0,153.7,,True
2023,Shikhar Dhawan,PBKS,Batter,False,,8.25,retained,S Dhawan,surname+initial,11.0,373.0,261.0,49.0,12.0,9.0,0.0,0.0,0.0,142.9,,True
2023,Quinton de Kock,LSG,Wicketkeeper,True,,6.75,retained,Q de Kock,surname+initial,4.0,143.0,102.0,10.0,8.0,4.0,0.0,0.0,0.0,140.2,,True
2023,Trent Boult,RR,Bowler,True,,8.0,retained,TA Boult,surname+initial,10.0,16.0,14.0,1.0,1.0,1.0,312.0,228.0,13.0,114.3,8.21,True
2023,Umran Malik,SRH,Bowler,False,,4.0,retained,Umran Malik,exact,8.0,19.0,8.0,1.0,2.0,1.0,217.0,120.0,5.0,237.5,10.85,True
2023,Abdul Samad,SRH,All-Rounder,False,,4.0,retained,Abdul Samad,exact,8.0,169.0,128.0,10.0,11.0,4.0,0.0,0.0,0.0,132.0,,True
2023,Ravichandran Ashwin,RR,All-Rounder,False,,5.0,retained,R Ashwin,surname+initial,13.0,67.0,51.0,5.0,3.0,6.0,368.0,294.0,14.0,131.4,7.51,True
2023,Mohammed Siraj,RCB,Bowler,False,,7.0,retained,Mohammed Siraj,exact,14.0,1.0,2.0,0.0,0.0,1.0,375.0,300.0,19.0,50.0,7.5,True
2023,Glenn Maxwell,RCB,All-Rounder,True,,11.0,retained,GJ Maxwell,surname+initial,14.0,400.0,218.0,29.0,31.0,12.0,94.0,62.0,3.0,183.5,9.1,True
2023,Virat Kohli,RCB,Batter,False,,15.0,retained,V Kohli,surname+initial,14.0,639.0,457.0,65.0,16.0,12.0,0.0,0.0,0.0,139.8,,True
2023,Yashasvi Jaiswal,RR,Batter,False,,4.0,retained,YBK Jaiswal,surname+initial,14.0,625.0,382.0,83.0,26.0,13.0,0.0,0.0,0.0,163.6,,True
2023,Jos Buttler,RR,Wicketkeeper,True,,10.0,retained,JC Buttler,surname+initial,14.0,392.0,282.0,42.0,14.0,14.0,0.0,0.0,0.0,139.0,,True
2023,Sanju Samson,RR,Wicketkeeper,False,,14.0,retained,SV Samson,surname+initial,14.0,362.0,236.0,25.0,24.0,12.0,0.0,0.0,0.0,153.4,,True
2023,Arshdeep Singh,PBKS,Bowler,False,,4.0,retained,Arshdeep Singh,exact,14.0,2.0,2.0,0.0,0.0,0.0,493.0,305.0,17.0,100.0,9.7,True
2023,Suryakumar Yadav,MI,Batter,False,,8.0,retained,SA Yadav,surname+initial,16.0,605.0,334.0,65.0,28.0,14.0,0.0,0.0,0.0,181.1,,True
2023,Jasprit Bumrah,MI,Bowler,False,,12.0,retained,JJ Bumrah,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Akash Deep,RCB,Bowler,False,,0.2,retained,Akash Deep,exact,2.0,17.0,8.0,2.0,1.0,1.0,59.0,30.0,1.0,212.5,11.8,True
2023,Rohit Sharma,MI,Batter,False,,16.0,retained,RG Sharma,manual,16.0,332.0,250.0,35.0,17.0,16.0,0.0,0.0,0.0,132.8,,True
2023,Dwaine Pretorius,CSK,All-Rounder,True,,0.5,retained,D Pretorius,surname+initial,1.0,0.0,0.0,0.0,0.0,0.0,28.0,24.0,0.0,,7.0,True
2023,KL Rahul,LSG,Wicketkeeper,False,,17.0,retained,KL Rahul,exact,9.0,274.0,242.0,28.0,4.0,8.0,0.0,0.0,0.0,113.2,,True
2023,Marcus Stoinis,LSG,All-Rounder,True,,9.2,retained,MP Stoinis,surname+initial,15.0,408.0,272.0,28.0,27.0,13.0,100.0,65.0,5.0,150.0,9.23,True
2023,Sunil Narine,KKR,All-Rounder,True,,6.0,retained,SP Narine,surname+initial,14.0,21.0,25.0,2.0,1.0,7.0,383.0,288.0,11.0,84.0,7.98,True
2023,Venkatesh Iyer,KKR,All-Rounder,False,,8.0,retained,VR Iyer,surname+initial,14.0,404.0,277.0,32.0,21.0,14.0,0.0,0.0,0.0,145.8,,True
2023,Ravindra Jadeja,CSK,All-Rounder,False,,16.0,retained,RA Jadeja,surname+initial,16.0,190.0,133.0,11.0,9.0,8.0,431.0,342.0,20.0,142.9,7.56,True
2023,Varun Chakaravarthy,KKR,Bowler,False,,8.0,retained,CV Varun,manual,14.0,1.0,9.0,0.0,0.0,1.0,429.0,316.0,20.0,11.1,8.15,True
2023,Andre Russell,KKR,All-Rounder,True,,12.0,retained,AD Russell,surname+initial,14.0,227.0,156.0,13.0,18.0,11.0,172.0,91.0,7.0,145.5,11.34,True
2023,Shubman Gill,GT,Batter,False,,8.0,retained,Shubman Gill,exact,17.0,890.0,564.0,85.0,33.0,15.0,0.0,0.0,0.0,157.8,,True
2023,Rashid Khan,GT,Bowler,True,,15.0,retained,Rashid Khan,exact,17.0,130.0,60.0,8.0,13.0,4.0,552.0,402.0,27.0,216.7,8.24,True
2023,Hardik Pandya,GT,All-Rounder,False,,15.0,retained,HH Pandya,surname+initial,15.0,346.0,253.0,26.0,15.0,11.0,228.0,150.0,3.0,136.8,9.12,True
2023,Anrich Nortje,DC,Bowler,True,,6.5,retained,A Nortje,surname+initial,10.0,37.0,29.0,6.0,0.0,3.0,364.0,240.0,10.0,127.6,9.1,True
2023,Prithvi Shaw,DC,Batter,False,,7.5,retained,PP Shaw,surname+initial,8.0,106.0,85.0,16.0,1.0,8.0,0.0,0.0,0.0,124.7,,True
2023,MS Dhoni,CSK,Wicketkeeper,False,,12.0,retained,MS Dhoni,exact,12.0,104.0,57.0,3.0,10.0,4.0,0.0,0.0,0.0,182.5,,True
2023,Moeen Ali,CSK,All-Rounder,True,,8.0,retained,MM Ali,surname+initial,13.0,124.0,91.0,12.0,6.0,7.0,195.0,156.0,9.0,136.3,7.5,True
2023,Ruturaj Gaikwad,CSK,Batter,False,,6.0,retained,RD Gaikwad,surname+initial,15.0,590.0,400.0,46.0,30.0,14.0,0.0,0.0,0.0,147.5,,True
2023,Rishabh Pant,DC,Wicketkeeper,False,,16.0,retained,RR Pant,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2023,Axar Patel,DC,All-Rounder,False,,9.0,retained,AR Patel,surname+initial,14.0,283.0,203.0,21.0,15.0,10.0,338.0,282.0,11.0,139.4,7.19,True
2024,Spencer Johnson,GT,Bowler,True,0.5,10.0,sold,SH Johnson,surname+initial,5.0,6.0,7.0,1.0,0.0,0.0,151.0,96.0,4.0,85.7,9.44,True
2024,Shahrukh Khan,GT,All-Rounder,False,0.4,7.4,sold,M Shahrukh Khan,manual,7.0,127.0,75.0,9.0,9.0,7.0,15.0,12.0,0.0,169.3,7.5,True
2024,Umesh Yadav,GT,Bowler,False,2.0,5.8,sold,UT Yadav,surname+initial,7.0,12.0,15.0,0.0,1.0,1.0,210.0,126.0,8.0,80.0,10.0,True
2024,Robin Minz,GT,Wicketkeeper,False,0.2,3.6,sold,,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2024,Sushant Mishra,GT,Bowler,False,0.2,2.2,sold,,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2024,Kartik Tyagi,GT,Bowler,False,0.2,0.6,sold,Kartik Tyagi,exact,1.0,0.0,0.0,0.0,0.0,0.0,51.0,24.0,0.0,,12.75,True
2024,Azmatullah Omarzai,GT,All-Rounder,True,0.5,0.5,sold,Azmatullah Omarzai,exact,7.0,42.0,33.0,2.0,2.0,4.0,186.0,126.0,4.0,127.3,8.86,True
2024,Manav Suthar,GT,Bowler,False,0.2,0.2,sold,MJ Suthar,surname+initial,1.0,1.0,2.0,0.0,0.0,1.0,26.0,12.0,0.0,50.0,13.0,True
2024,Daryl Mitchell,CSK,All-Rounder,True,1.0,14.0,sold,DJ Mitchell,surname+initial,13.0,318.0,223.0,27.0,10.0,11.0,70.0,36.0,1.0,142.6,11.67,True
2024,Sameer Rizvi,CSK,Batter,False,0.2,8.4,sold,Sameer Rizvi,exact,5.0,51.0,43.0,4.0,2.0,4.0,0.0,0.0,0.0,118.6,,True
2024,Shardul Thakur,CSK,All-Rounder,False,2.0,4.0,sold,SN Thakur,surname+initial,9.0,21.0,17.0,2.0,1.0,1.0,309.0,190.0,5.0,123.5,9.76,True
2024,Mustafizur Rahman,CSK,Bowler,True,2.0,2.0,sold,Mustafizur Rahman,exact,9.0,0.0,0.0,0.0,0.0,0.0,317.0,207.0,14.0,,9.19,True
2024,Rachin Ravindra,CSK,All-Rounder,True,0.5,1.8,sold,R Ravindra,surname+initial,10.0,222.0,138.0,22.0,12.0,10.0,7.0,12.0,0.0,160.9,3.5,True
2024,Avanish Rao Aravelly,CSK,Wicketkeeper,False,0.2,0.2,sold,,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2024,Kumar Kushagra,DC,Wicketkeeper,False,0.2,7.2,sold,Kumar Kushagra,exact,3.0,3.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,42.9,,True
2024,Jhye Richardson,DC,Bowler,True,1.5,5.0,sold,JA Richardson,surname+initial,1.0,2.0,2.0,0.0,0.0,1.0,40.0,24.0,0.0,100.0,10.0,True
2024,Harry Brook,DC,Batter,True,2.0,4.0,sold,HC Brook,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2024,Sumit Kumar,DC,All-Rounder,False,0.2,1.0,sold,Sumit Kumar,exact,3.0,18.0,24.0,2.0,1.0,2.0,38.0,20.0,0.0,75.0,11.4,True
2024,Shai Hope,DC,Wicketkeeper,True,0.75,0.75,sold,SD Hope,surname+initial,9.0,183.0,122.0,12.0,12.0,8.0,0.0,0.0,0.0,150.0,,True
2024,Tristan Stubbs,DC,Wicketkeeper,True,0.5,0.5,sold,T Stubbs,surname+initial,14.0,378.0,198.0,24.0,26.0,7.0,15.0,12.0,3.0,190.9,7.5,True
2024,Ricky Bhui,DC,Wicketkeeper,False,0.2,0.2,sold,RK Bhui,surname+initial,2.0,3.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,33.3,,True
2024,Rasikh Dar,DC,Bowler,False,0.2,0.2,sold,,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2024,Swastik Chhikara,DC,Batter,,0.2,0.2,sold,,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2024,Mitchell Starc,KKR,Bowler,True,2.0,24.75,sold,MA Starc,surname+initial,13.0,9.0,11.0,1.0,0.0,2.0,444.0,251.0,17.0,81.8,10.61,True
2024,Mujeeb Rahman,KKR,Bowler,True,2.0,2.0,sold,Mujeeb Ur Rahman,manual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2024,Sherfane Rutherford,KKR,Batter,True,1.5,1.5,sold,SE Rutherford,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2024,Gus Atkinson,KKR,Bowler,True,1.0,1.0,sold,,no_match,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2024,Manish Pandey,KKR,Batter,False,0.5,0.5,sold,MK Pandey,surname+initial,1.0,42.0,31.0,2.0,2.0,1.0,0.0,0.0,0.0,135.5,,True
2024,K.S. Bharat,KKR,Wicketkeeper,False,0.5,0.5,sold,KS Bharat,last_name_unique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2024,Chetan Sakariya,KKR,Bowler,False,0.5,0.5,sold,C Sakariya,surname+initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
